# L TxT TxW1 TxW2 TxW3 W1xW1 W1xW2 W1xW3 W2xW2 W2xW3 W3xW3
1.346000000000000000e+03 3.375990558590059493e-16 5.712216009875848826e-22 1.364386306914272140e-17 4.437841866704670243e-16 2.188470488731796198e-08 5.980805364759066772e-09 1.748423791394300591e-11 3.483587009249242440e-08 6.244830995838433391e-09 2.533153213253676180e-08
1.347000000000000000e+03 3.378642006339829214e-16 5.699588934093240097e-22 1.360903722685617812e-17 4.424731536647716587e-16 2.184734324049206650e-08 5.970896070800401257e-09 1.745594148518858806e-11 3.477915480423086306e-08 6.234866426916149099e-09 2.529186362059114128e-08
1.348000000000000000e+03 3.381404072704213939e-16 5.686898390725493587e-22 1.357418866316693422e-17 4.411662681127147332e-16 2.181007184009217818e-08 5.961010082441188472e-09 1.742770985267348589e-11 3.472257074184244799e-08 6.224924127552063656e-09 2.525228397379743409e-08
1.349000000000000000e+03 3.384276426894703274e-16 5.674146337344187123e-22 1.353931907105662295e-17 4.398635216021261787e-16 2.177289047634613079e-08 5.951147348435475193e-09 1.739954281493044890e-11 3.466611762392715738e-08 6.215004040853567208e-09 2.521279300771740225e-08
1.350000000000000000e+03 3.387248404317468531e-16 5.661334720346637009e-22 1.350443013363132360e-17 4.385649057433613068e-16 2.173579894013017174e-08 5.941307817687428247e-09 1.737144017125890669e-11 3.460979516988789712e-08 6.205106110118427996e-09 2.517339053842030298e-08
1.351000000000000000e+03 3.390316253149524325e-16 5.648465386911863913e-22 1.346952354150891090e-17 4.372704118735824450e-16 2.169879700766774864e-08 5.931491435062215604e-09 1.734340172835594281e-11 3.455360307703040252e-08 6.195230278316154258e-09 2.513407636596761227e-08
1.352000000000000000e+03 3.393472690678925848e-16 5.635539821787561615e-22 1.343460104466682713e-17 4.359800301732524235e-16 2.166188439481195154e-08 5.921698128869303739e-09 1.731542732013777817e-11 3.449754095213945371e-08 6.185376486539839675e-09 2.509485022506616919e-08
1.353000000000000000e+03 3.396720736513788547e-16 5.622559413481901478e-22 1.339966440014022196e-17 4.346937505590811403e-16 2.162506080325430350e-08 5.911927823513918748e-09 1.728751678769627041e-11 3.444160838063963184e-08 6.175544675569561206e-09 2.505571183494714370e-08
1.354000000000000000e+03 3.400018870818916489e-16 5.609525542673009879e-22 1.336471535469464581e-17 4.334115629804150003e-16 2.158832593586332947e-08 5.902180443696663827e-09 1.725966997264261734e-11 3.438580494955306855e-08 6.165734786390872438e-09 2.501666091592362488e-08
1.355000000000000000e+03 3.403414728856973734e-16 5.596439582251604805e-22 1.332975564488262593e-17 4.321334574191047317e-16 2.155167949667914655e-08 5.892455914412165172e-09 1.723188671710531485e-11 3.433013024749221968e-08 6.155946760193940835e-09 2.497769718938564136e-08
1.356000000000000000e+03 3.406873714243638489e-16 5.583302897363375711e-22 1.329478699709998680e-17 4.308594238893765554e-16 2.151512119090806416e-08 5.882754160947731124e-09 1.720416686372803403e-11 3.427458386465269860e-08 6.146180538372678372e-09 2.493882037779531733e-08
1.357000000000000000e+03 3.410395529516306066e-16 5.570116845451111360e-22 1.325981112764175447e-17 4.295894524377010364e-16 2.147865072491718421e-08 5.873075108882000553e-09 1.717651025566754351e-11 3.421916539280595728e-08 6.136436062523877131e-09 2.490003020468195244e-08
1.358000000000000000e+03 3.413979878552972850e-16 5.556882776296591620e-22 1.322482974275779894e-17 4.283235331426652394e-16 2.144226780622908066e-08 5.863418684083614408e-09 1.714891673659164475e-11 3.416387442529224538e-08 6.126713274446356478e-09 2.486132639463722089e-08
1.359000000000000000e+03 3.417592471060101688e-16 5.543602032062224413e-22 1.318984453870810380e-17 4.270616561148435037e-16 2.140597214351645922e-08 5.853784812709891401e-09 1.712138615067711055e-11 3.410871055701341042e-08 6.117012116140099487e-09 2.482270867331031752e-08
1.360000000000000000e+03 3.421233163446981371e-16 5.530275947332450388e-22 1.315485720181775688e-17 4.258038114966700907e-16 2.136976344659688663e-08 5.844173421205502861e-09 1.709391834260763003e-11 3.405367338442590317e-08 6.107332529805418315e-09 2.478417676740319324e-08
1.361000000000000000e+03 3.424901812783472598e-16 5.516905849154893687e-22 1.311986940853155576e-17 4.245499894623111428e-16 2.133364142642749991e-08 5.834584436301154209e-09 1.706651315757177944e-11 3.399876250553360434e-08 6.097674457842094760e-09 2.474573040466573751e-08
1.362000000000000000e+03 3.428632122762020617e-16 5.503493057081287017e-22 1.308488282546836985e-17 4.233001802175396976e-16 2.129760579509981508e-08 5.825017785012298696e-09 1.703917044126097682e-11 3.394397751988098875e-08 6.088037842848553907e-09 2.470736931389111311e-08
1.363000000000000000e+03 3.432356210205624007e-16 5.490038883208140931e-22 1.304989910947511572e-17 4.220543739996078930e-16 2.126165626583447612e-08 5.815473394637814735e-09 1.701189003986747224e-11 3.388931802854599173e-08 6.078422627621012135e-09 2.466909322491094186e-08
1.364000000000000000e+03 3.436107829848039686e-16 5.476544632217202467e-22 1.301491990768045513e-17 4.208125610771227210e-16 2.122579255297610336e-08 5.805951192758729566e-09 1.698467180008232506e-11 3.383478363413320636e-08 6.068828755152657378e-09 2.463090186859069896e-08
1.365000000000000000e+03 3.439886841368291712e-16 5.463011601415641062e-22 1.297994685754815096e-17 4.195747317499204513e-16 2.119001437198812523e-08 5.796451107236924716e-09 1.695751556909341677e-11 3.378037394076688889e-08 6.059256168632812847e-09 2.459279497682496822e-08
1.366000000000000000e+03 3.443625808872870977e-16 5.449441080776040755e-22 1.294498158693016126e-17 4.183408763489434211e-16 2.115432143944767621e-08 5.786973066213864624e-09 1.693042119458345086e-11 3.372608855408417580e-08 6.049704811446118949e-09 2.455477228253285951e-08
1.367000000000000000e+03 3.447392086315476061e-16 5.435834352976129075e-22 1.291002571411934505e-17 4.171109852361151484e-16 2.111871347304045507e-08 5.777516998109314510e-09 1.690338852472795602e-11 3.367192708122818183e-08 6.040174627171704448e-09 2.451683351965332692e-08
1.368000000000000000e+03 3.451151984821583051e-16 5.422192693438293397e-22 1.287508084790194618e-17 4.158850488042180091e-16 2.108319019155571878e-08 5.768082831620083887e-09 1.687641740819334737e-11 3.361788913084128328e-08 6.030665559582381625e-09 2.447897842314062919e-08
1.369000000000000000e+03 3.454872012065287157e-16 5.408517370368858442e-22 1.284014858760968743e-17 4.146630574767706682e-16 2.104775131488116723e-08 5.758670495718766766e-09 1.684950769413492317e-11 3.356397431305832188e-08 6.021177552643825709e-09 2.444120672895970078e-08
1.370000000000000000e+03 3.458619227138560621e-16 5.394809644797139958e-22 1.280523052317163506e-17 4.134450017079065455e-16 2.101239656399798013e-08 5.749279919652480206e-09 1.682265923219493580e-11 3.351018223949989470e-08 6.011710550513767550e-09 2.440351817408165535e-08
1.371000000000000000e+03 3.462293282284816200e-16 5.381070770614272715e-22 1.277032823516571356e-17 4.122308719822514933e-16 2.097712566097579769e-08 5.739911032941631813e-09 1.679587187250064336e-11 3.345651252326567716e-08 6.002264497541195392e-09 2.436591249647921972e-08
1.372000000000000000e+03 3.465961187067670798e-16 5.367301994611807149e-22 1.273544329486991536e-17 4.110206588148041846e-16 2.094193832896777079e-08 5.730563765378670701e-09 1.676914546566237095e-11 3.340296477892775928e-08 5.992839338265548371e-09 2.432838943512225383e-08
1.373000000000000000e+03 3.469589643330768358e-16 5.353504556520092550e-22 1.270057726431325787e-17 4.098143527508150239e-16 2.090683429220559123e-08 5.721238047026858296e-09 1.674247986277156877e-11 3.334953862252404140e-08 5.983435017415924073e-09 2.429094872997323770e-08
1.374000000000000000e+03 3.473178804255699761e-16 5.339679689046427965e-22 1.266573169632639998e-17 4.086119443656673736e-16 2.087181327599462464e-08 5.711933808219043287e-09 1.671587491539891862e-11 3.329623367155166315e-08 5.974051479910283618e-09 2.425359012198288067e-08
1.375000000000000000e+03 3.476695613158997807e-16 5.325828617913001510e-22 1.263090813459197355e-17 4.074134242647579925e-16 2.083687500670900032e-08 5.702650979556439050e-09 1.668933047559241783e-11 3.324304954496044550e-08 5.964688670854667490e-09 2.421631335308562825e-08
1.376000000000000000e+03 3.480173527637509759e-16 5.311952561894598351e-22 1.259610811369464372e-17 4.062187830833782631e-16 2.080201921178671435e-08 5.693389491907408518e-09 1.666284639587546640e-11 3.318998586314637257e-08 5.955346535542406406e-09 2.417911816619526475e-08
1.377000000000000000e+03 3.483612698645719320e-16 5.298052732856105558e-22 1.256133315917084723e-17 4.050280114865972428e-16 2.076724561972487492e-08 5.684149276406265603e-09 1.663642252924499614e-11 3.313704224794511984e-08 5.946025019453342943e-09 2.414200430520054913e-08
1.378000000000000000e+03 3.486980211671102308e-16 5.284130335789790317e-22 1.252658478755825489e-17 4.038411001691433842e-16 2.073255396007479882e-08 5.674930264452065024e-09 1.661005872916958046e-11 3.308421832262562191e-08 5.936724068253058946e-09 2.410497151496083090e-08
1.379000000000000000e+03 3.490276360171041563e-16 5.270186568852359981e-22 1.249186450644495214e-17 4.026580398552878325e-16 2.069794396343729324e-08 5.665732387707406205e-09 1.658375484958753764e-11 3.303151371188363377e-08 5.927443627792088056e-09 2.406801954130169588e-08
1.380000000000000000e+03 3.493468467253281608e-16 5.256222623401825570e-22 1.245717381451834380e-17 4.014788212987291541e-16 2.066341536145787128e-08 5.656555578097261990e-09 1.655751074490513109e-11 3.297892804183539790e-08 5.918183644105171246e-09 2.403114813101071444e-08
1.381000000000000000e+03 3.496622809797546732e-16 5.242239684034123591e-22 1.242251420161372603e-17 4.003034352824758940e-16 2.062896788682200069e-08 5.647399767807771786e-09 1.653132626999463062e-11 3.292646094001121874e-08 5.908944063410465210e-09 2.399435703183304098e-08
1.382000000000000000e+03 3.499673786836182656e-16 5.228238928619562009e-22 1.238788714876264105e-17 3.991318726187328820e-16 2.059460127325041539e-08 5.638264889285081854e-09 1.650520128019253857e-11 3.287411203534925550e-08 5.899724832108797898e-09 2.395764599246721508e-08
1.383000000000000000e+03 3.502621829383830680e-16 5.214221528339027352e-22 1.235329412824091442e-17 3.979641241487859597e-16 2.056031525549442368e-08 5.629150875234173192e-09 1.647913563129770920e-11 3.282188095818915618e-08 5.890525896782905031e-09 2.392101476256090320e-08
1.384000000000000000e+03 3.505467366612618281e-16 5.200188647719990571e-22 1.231873660361639348e-17 3.968001807428876456e-16 2.052610956933123307e-08 5.620057658617689428e-09 1.645312917956953283e-11 3.276976734026583722e-08 5.881347204196674884e-09 2.388446309270661061e-08
1.385000000000000000e+03 3.508243557433035016e-16 5.186141444672322946e-22 1.228421602979648239e-17 3.956400333001442290e-16 2.049198395155931798e-08 5.610985172654793647e-09 1.642718178172612312e-11 3.271777081470328290e-08 5.872188701294401344e-09 2.384799073443755538e-08
1.386000000000000000e+03 3.510918001391159390e-16 5.172081070523880647e-22 1.224973385307532120e-17 3.944836727484022727e-16 2.045793813999382733e-08 5.601933350819999592e-09 1.640129329494248825e-11 3.266589101600836467e-08 5.863050335200035306e-09 2.381159744022342658e-08
1.387000000000000000e+03 3.513458485211453257e-16 5.158008670055898403e-22 1.221529151118073238e-17 3.933310900441359537e-16 2.042397187346194897e-08 5.592902126842036766e-09 1.637546357684874405e-11 3.261412758006464719e-08 5.853932053216437735e-09 2.377528296346620872e-08
1.388000000000000000e+03 3.515898162355026528e-16 5.143925381538180979e-22 1.218089043332090379e-17 3.921822761723356865e-16 2.039008489179838664e-08 5.583891434702706449e-09 1.634969248552830454e-11 3.256248014412631360e-08 5.844833802824645954e-09 2.373904705849608552e-08
1.389000000000000000e+03 3.518204909519580217e-16 5.129832336764086829e-22 1.214653204023077586e-17 3.910372221463957094e-16 2.035627693584079397e-08 5.574901208635748453e-09 1.632397987951610808e-11 3.251094834681205750e-08 5.835755531683136626e-09 2.370288948056729079e-08
1.390000000000000000e+03 3.520411781979868724e-16 5.115730661085316144e-22 1.211221774421816683e-17 3.898959190080042365e-16 2.032254774742526138e-08 5.565931383125715332e-09 1.629832561779684012e-11 3.245953182809901485e-08 5.826697187627087908e-09 2.366680998585398904e-08
1.391000000000000000e+03 3.522486746040664189e-16 5.101621473446491080e-22 1.207794894920964690e-17 3.887583578270321788e-16 2.028889706938181286e-08 5.556981892906840800e-09 1.627272955980313677e-11 3.240823022931676191e-08 5.817658718667658154e-09 2.363080833144622563e-08
1.392000000000000000e+03 3.524430355914877683e-16 5.087505886419550715e-22 1.204372705079615038e-17 3.876245297014235907e-16 2.025532464552996244e-08 5.548052672961937100e-09 1.624719156541387220e-11 3.235704319314133967e-08 5.808640072991259645e-09 2.359488427534585706e-08
1.393000000000000000e+03 3.526275520280829156e-16 5.073385006237938195e-22 1.200955343627828897e-17 3.864944257570864133e-16 2.022183022067421755e-08 5.539143658521272515e-09 1.622171149495236216e-11 3.230597036358919893e-08 5.799641198958829844e-09 2.355903757646249772e-08
1.394000000000000000e+03 3.527958028580507516e-16 5.059259932830588498e-22 1.197542948471143239e-17 3.853680371477828717e-16 2.018841354059968840e-08 5.530254785061467089e-09 1.619628920918462880e-11 3.225501138601135044e-08 5.790662045105116715e-09 2.352326799460951971e-08
1.395000000000000000e+03 3.529478567133475477e-16 5.045131759855745064e-22 1.194135656695053482e-17 3.842453550550218945e-16 2.015507435206768405e-08 5.521385988304401568e-09 1.617092456931768494e-11 3.220416590708744892e-08 5.781702560137972309e-09 2.348757529050004265e-08
1.396000000000000000e+03 3.530870037290339325e-16 5.031001574734549777e-22 1.190733604569468699e-17 3.831263706879509900e-16 2.012181240281130190e-08 5.512537204216116430e-09 1.614561743699777955e-11 3.215343357481991015e-08 5.772762692937628980e-09 2.345195922574297311e-08
1.397000000000000000e+03 3.532132981251281626e-16 5.016870458684465561e-22 1.187336927553141109e-17 3.820110752832481726e-16 2.008862744153110315e-08 5.503708369005721655e-09 1.612036767430867873e-11 3.210281403852802146e-08 5.763842392555993799e-09 2.341641956283901433e-08
1.398000000000000000e+03 3.533203687155347390e-16 5.002739486752504313e-22 1.183945760298072907e-17 3.808994601050166005e-16 2.005551921789076851e-08 5.494899419124324703e-09 1.609517514376999199e-11 3.205230694884223747e-08 5.754941608215958691e-09 2.338095606517677183e-08
1.399000000000000000e+03 3.534147127925480287e-16 4.988609727848248893e-22 1.180560236653891827e-17 3.797915164446763540e-16 2.002248748251276371e-08 5.486110291263936153e-09 1.607003970833540481e-11 3.200191195769827070e-08 5.746060289310676643e-09 2.334556849702880612e-08
1.400000000000000000e+03 3.534899769906584524e-16 4.974482244776710542e-22 1.177180489672208520e-17 3.786872356208597139e-16 1.998953198697407790e-08 5.477340922356418355e-09 1.604496123139103392e-11 3.195162871833142709e-08 5.737198385402880118e-09 2.331025662354774492e-08
1.401000000000000000e+03 3.535526374424743543e-16 4.960357978052155031e-22 1.173806632268837003e-17 3.775866081149496730e-16 1.995665248563712506e-08 5.468591250041320586e-09 1.601993955388748618e-11 3.190145688649823921e-08 5.728355845110968198e-09 2.327502021321439371e-08
1.402000000000000000e+03 3.535963474142815199e-16 4.946237398599481615e-22 1.170438699422356842e-17 3.764896209877649343e-16 1.992384874113014646e-08 5.459861214066232965e-09 1.599497442600029015e-11 3.185139612413908970e-08 5.719532612781372312e-09 2.323985904516189725e-08
1.403000000000000000e+03 3.536243634067353798e-16 4.932120858752831038e-22 1.167076706589139155e-17 3.753962604897015086e-16 1.989112051880093812e-08 5.451150754869651527e-09 1.597006557618134710e-11 3.180144609566581805e-08 5.710728631849626808e-09 2.320477290176717252e-08
1.404000000000000000e+03 3.536367382954056988e-16 4.918008708817734200e-22 1.163720669101507300e-17 3.743065129273000175e-16 1.985846758487255243e-08 5.442459813109763203e-09 1.594521273408472961e-11 3.175160646672545615e-08 5.701943845955894801e-09 2.316976156618856411e-08
