#    L    TxT            TxE            TxP            TxW1           ExT            ExE            ExP            ExW1           PxT            PxE            PxP            PxW1           W1xT           W1xE           W1xP           W1xW1       
  1721   0.542157E-10  -0.432260E-11   0.552448E-13   0.113923E-10  -0.432260E-11   0.148340E-11   0.335936E-13  -0.312532E-14   0.552448E-13   0.335936E-13   0.198387E-08   0.877452E-06   0.113923E-10  -0.312532E-14   0.877452E-06   0.291008E-02
  1722   0.542614E-10  -0.429329E-11   0.551066E-13   0.113558E-10  -0.429329E-11   0.146647E-11   0.330959E-13  -0.288524E-14   0.551066E-13   0.330959E-13   0.198153E-08   0.876825E-06   0.113558E-10  -0.288524E-14   0.876825E-06   0.290969E-02
  1723   0.543047E-10  -0.426320E-11   0.549868E-13   0.113202E-10  -0.426320E-11   0.144973E-11   0.325977E-13  -0.263613E-14   0.549868E-13   0.325977E-13   0.197920E-08   0.876198E-06   0.113202E-10  -0.263613E-14   0.876198E-06   0.290930E-02
  1724   0.543459E-10  -0.423232E-11   0.548853E-13   0.112856E-10  -0.423232E-11   0.143316E-11   0.320990E-13  -0.238068E-14   0.548853E-13   0.320990E-13   0.197687E-08   0.875573E-06   0.112856E-10  -0.238068E-14   0.875573E-06   0.290891E-02
  1725   0.543846E-10  -0.420070E-11   0.548022E-13   0.112525E-10  -0.420070E-11   0.141677E-11   0.315998E-13  -0.212157E-14   0.548022E-13   0.315998E-13   0.197455E-08   0.874948E-06   0.112525E-10  -0.212157E-14   0.874948E-06   0.290852E-02
  1726   0.544210E-10  -0.416833E-11   0.547373E-13   0.112211E-10  -0.416833E-11   0.140056E-11   0.311001E-13  -0.186148E-14   0.547373E-13   0.311001E-13   0.197222E-08   0.874324E-06   0.112211E-10  -0.186148E-14   0.874324E-06   0.290813E-02
  1727   0.544550E-10  -0.413523E-11   0.546905E-13   0.111918E-10  -0.413523E-11   0.138456E-11   0.305998E-13  -0.160308E-14   0.546905E-13   0.305998E-13   0.196991E-08   0.873700E-06   0.111918E-10  -0.160308E-14   0.873700E-06   0.290774E-02
  1728   0.544865E-10  -0.410143E-11   0.546618E-13   0.111648E-10  -0.410143E-11   0.136874E-11   0.300989E-13  -0.134906E-14   0.546618E-13   0.300989E-13   0.196759E-08   0.873077E-06   0.111648E-10  -0.134906E-14   0.873077E-06   0.290735E-02
  1729   0.545155E-10  -0.406694E-11   0.546510E-13   0.111405E-10  -0.406694E-11   0.135313E-11   0.295974E-13  -0.110210E-14   0.546510E-13   0.295974E-13   0.196529E-08   0.872455E-06   0.111405E-10  -0.110210E-14   0.872455E-06   0.290696E-02
  1730   0.545419E-10  -0.403176E-11   0.546582E-13   0.111190E-10  -0.403176E-11   0.133772E-11   0.290953E-13  -0.864657E-15   0.546582E-13   0.290953E-13   0.196298E-08   0.871833E-06   0.111190E-10  -0.864657E-15   0.871833E-06   0.290657E-02
  1731   0.545658E-10  -0.399593E-11   0.546833E-13   0.111004E-10  -0.399593E-11   0.132252E-11   0.285927E-13  -0.638262E-15   0.546833E-13   0.285927E-13   0.196068E-08   0.871213E-06   0.111004E-10  -0.638262E-15   0.871213E-06   0.290618E-02
  1732   0.545870E-10  -0.395945E-11   0.547266E-13   0.110843E-10  -0.395945E-11   0.130753E-11   0.280895E-13  -0.424232E-15   0.547266E-13   0.280895E-13   0.195838E-08   0.870592E-06   0.110843E-10  -0.424232E-15   0.870592E-06   0.290579E-02
  1733   0.546055E-10  -0.392234E-11   0.547882E-13   0.110706E-10  -0.392234E-11   0.129276E-11   0.275857E-13  -0.223878E-15   0.547882E-13   0.275857E-13   0.195609E-08   0.869973E-06   0.110706E-10  -0.223878E-15   0.869973E-06   0.290539E-02
  1734   0.546213E-10  -0.388462E-11   0.548681E-13   0.110590E-10  -0.388462E-11   0.127820E-11   0.270815E-13  -0.385139E-16   0.548681E-13   0.270815E-13   0.195380E-08   0.869354E-06   0.110590E-10  -0.385139E-16   0.869354E-06   0.290500E-02
  1735   0.546342E-10  -0.384631E-11   0.549665E-13   0.110494E-10  -0.384631E-11   0.126386E-11   0.265767E-13   0.130549E-15   0.549665E-13   0.265767E-13   0.195151E-08   0.868735E-06   0.110494E-10   0.130549E-15   0.868735E-06   0.290460E-02
  1736   0.546445E-10  -0.380744E-11   0.550836E-13   0.110415E-10  -0.380744E-11   0.124976E-11   0.260715E-13   0.281997E-15   0.550836E-13   0.260715E-13   0.194923E-08   0.868117E-06   0.110415E-10   0.281997E-15   0.868117E-06   0.290421E-02
  1737   0.546520E-10  -0.376800E-11   0.552195E-13   0.110351E-10  -0.376800E-11   0.123589E-11   0.255658E-13   0.414519E-15   0.552195E-13   0.255658E-13   0.194695E-08   0.867500E-06   0.110351E-10   0.414519E-15   0.867500E-06   0.290381E-02
  1738   0.546567E-10  -0.372805E-11   0.553743E-13   0.110301E-10  -0.372805E-11   0.122225E-11   0.250597E-13   0.526802E-15   0.553743E-13   0.250597E-13   0.194468E-08   0.866884E-06   0.110301E-10   0.526802E-15   0.866884E-06   0.290342E-02
  1739   0.546585E-10  -0.368759E-11   0.555481E-13   0.110261E-10  -0.368759E-11   0.120885E-11   0.245532E-13   0.617534E-15   0.555481E-13   0.245532E-13   0.194240E-08   0.866268E-06   0.110261E-10   0.617534E-15   0.866268E-06   0.290302E-02
  1740   0.546575E-10  -0.364663E-11   0.557410E-13   0.110231E-10  -0.364663E-11   0.119569E-11   0.240463E-13   0.685402E-15   0.557410E-13   0.240463E-13   0.194014E-08   0.865653E-06   0.110231E-10   0.685402E-15   0.865653E-06   0.290262E-02
  1741   0.546537E-10  -0.360520E-11   0.559533E-13   0.110208E-10  -0.360520E-11   0.118278E-11   0.235391E-13   0.729093E-15   0.559533E-13   0.235391E-13   0.193787E-08   0.865038E-06   0.110208E-10   0.729093E-15   0.865038E-06   0.290222E-02
  1742   0.546469E-10  -0.356333E-11   0.561850E-13   0.110189E-10  -0.356333E-11   0.117012E-11   0.230315E-13   0.747296E-15   0.561850E-13   0.230315E-13   0.193562E-08   0.864424E-06   0.110189E-10   0.747296E-15   0.864424E-06   0.290182E-02
  1743   0.546373E-10  -0.352102E-11   0.564362E-13   0.110174E-10  -0.352102E-11   0.115769E-11   0.225236E-13   0.738698E-15   0.564362E-13   0.225236E-13   0.193336E-08   0.863810E-06   0.110174E-10   0.738698E-15   0.863810E-06   0.290142E-02
  1744   0.546246E-10  -0.347829E-11   0.567071E-13   0.110159E-10  -0.347829E-11   0.114553E-11   0.220154E-13   0.701986E-15   0.567071E-13   0.220154E-13   0.193111E-08   0.863197E-06   0.110159E-10   0.701986E-15   0.863197E-06   0.290102E-02
  1745   0.546090E-10  -0.343516E-11   0.569978E-13   0.110142E-10  -0.343516E-11   0.113362E-11   0.215069E-13   0.635848E-15   0.569978E-13   0.215069E-13   0.192886E-08   0.862585E-06   0.110142E-10   0.635848E-15   0.862585E-06   0.290062E-02
  1746   0.545904E-10  -0.339166E-11   0.573084E-13   0.110122E-10  -0.339166E-11   0.112198E-11   0.209982E-13   0.538972E-15   0.573084E-13   0.209982E-13   0.192661E-08   0.861973E-06   0.110122E-10   0.538972E-15   0.861973E-06   0.290021E-02
  1747   0.545687E-10  -0.334778E-11   0.576391E-13   0.110097E-10  -0.334778E-11   0.111058E-11   0.204892E-13   0.411094E-15   0.576391E-13   0.204892E-13   0.192437E-08   0.861362E-06   0.110097E-10   0.411094E-15   0.861362E-06   0.289981E-02
  1748   0.545441E-10  -0.330357E-11   0.579896E-13   0.110066E-10  -0.330357E-11   0.109945E-11   0.199800E-13   0.256141E-15   0.579896E-13   0.199800E-13   0.192214E-08   0.860751E-06   0.110066E-10   0.256141E-15   0.860751E-06   0.289941E-02
  1749   0.545162E-10  -0.325903E-11   0.583600E-13   0.110027E-10  -0.325903E-11   0.108859E-11   0.194708E-13   0.790913E-16   0.583600E-13   0.194708E-13   0.191990E-08   0.860141E-06   0.110027E-10   0.790913E-16   0.860141E-06   0.289900E-02
  1750   0.544854E-10  -0.321419E-11   0.587500E-13   0.109981E-10  -0.321419E-11   0.107798E-11   0.189614E-13  -0.115079E-15   0.587500E-13   0.189614E-13   0.191767E-08   0.859532E-06   0.109981E-10  -0.115079E-15   0.859532E-06   0.289860E-02
  1751   0.544515E-10  -0.316906E-11   0.591595E-13   0.109925E-10  -0.316906E-11   0.106765E-11   0.184521E-13  -0.321393E-15   0.591595E-13   0.184521E-13   0.191545E-08   0.858923E-06   0.109925E-10  -0.321393E-15   0.858923E-06   0.289819E-02
  1752   0.544146E-10  -0.312368E-11   0.595884E-13   0.109860E-10  -0.312368E-11   0.105759E-11   0.179428E-13  -0.534874E-15   0.595884E-13   0.179428E-13   0.191323E-08   0.858315E-06   0.109860E-10  -0.534874E-15   0.858315E-06   0.289778E-02
  1753   0.543747E-10  -0.307805E-11   0.600366E-13   0.109784E-10  -0.307805E-11   0.104780E-11   0.174336E-13  -0.750544E-15   0.600366E-13   0.174336E-13   0.191101E-08   0.857708E-06   0.109784E-10  -0.750544E-15   0.857708E-06   0.289738E-02
  1754   0.543317E-10  -0.303220E-11   0.605039E-13   0.109696E-10  -0.303220E-11   0.103828E-11   0.169246E-13  -0.963428E-15   0.605039E-13   0.169246E-13   0.190879E-08   0.857101E-06   0.109696E-10  -0.963428E-15   0.857101E-06   0.289697E-02
  1755   0.542855E-10  -0.298616E-11   0.609902E-13   0.109596E-10  -0.298616E-11   0.102904E-11   0.164157E-13  -0.116855E-14   0.609902E-13   0.164157E-13   0.190658E-08   0.856496E-06   0.109596E-10  -0.116855E-14   0.856496E-06   0.289657E-02
  1756   0.542364E-10  -0.293992E-11   0.614953E-13   0.109484E-10  -0.293992E-11   0.102007E-11   0.159071E-13  -0.136093E-14   0.614953E-13   0.159071E-13   0.190437E-08   0.855891E-06   0.109484E-10  -0.136093E-14   0.855891E-06   0.289616E-02
  1757   0.541841E-10  -0.289352E-11   0.620191E-13   0.109357E-10  -0.289352E-11   0.101138E-11   0.153989E-13  -0.153559E-14   0.620191E-13   0.153989E-13   0.190217E-08   0.855286E-06   0.109357E-10  -0.153559E-14   0.855286E-06   0.289576E-02
  1758   0.541287E-10  -0.284698E-11   0.625615E-13   0.109215E-10  -0.284698E-11   0.100297E-11   0.148910E-13  -0.168756E-14   0.625615E-13   0.148910E-13   0.189997E-08   0.854683E-06   0.109215E-10  -0.168756E-14   0.854683E-06   0.289536E-02
  1759   0.540703E-10  -0.280032E-11   0.631224E-13   0.109058E-10  -0.280032E-11   0.994840E-12   0.143835E-13  -0.181186E-14   0.631224E-13   0.143835E-13   0.189777E-08   0.854080E-06   0.109058E-10  -0.181186E-14   0.854080E-06   0.289495E-02
  1760   0.540088E-10  -0.275354E-11   0.637015E-13   0.108884E-10  -0.275354E-11   0.986989E-12   0.138766E-13  -0.190351E-14   0.637015E-13   0.138766E-13   0.189558E-08   0.853479E-06   0.108884E-10  -0.190351E-14   0.853479E-06   0.289455E-02
  1761   0.539443E-10  -0.270668E-11   0.642989E-13   0.108693E-10  -0.270668E-11   0.979418E-12   0.133701E-13  -0.195754E-14   0.642989E-13   0.133701E-13   0.189339E-08   0.852878E-06   0.108693E-10  -0.195754E-14   0.852878E-06   0.289416E-02
  1762   0.538766E-10  -0.265975E-11   0.649143E-13   0.108483E-10  -0.265975E-11   0.972129E-12   0.128643E-13  -0.196896E-14   0.649143E-13   0.128643E-13   0.189121E-08   0.852278E-06   0.108483E-10  -0.196896E-14   0.852278E-06   0.289376E-02
  1763   0.538060E-10  -0.261279E-11   0.655475E-13   0.108254E-10  -0.261279E-11   0.965121E-12   0.123591E-13  -0.193281E-14   0.655475E-13   0.123591E-13   0.188902E-08   0.851679E-06   0.108254E-10  -0.193281E-14   0.851679E-06   0.289336E-02
  1764   0.537322E-10  -0.256579E-11   0.661985E-13   0.108007E-10  -0.256579E-11   0.958395E-12   0.118546E-13  -0.184593E-14   0.661985E-13   0.118546E-13   0.188685E-08   0.851081E-06   0.108007E-10  -0.184593E-14   0.851081E-06   0.289297E-02
  1765   0.536556E-10  -0.251878E-11   0.668666E-13   0.107742E-10  -0.251878E-11   0.951953E-12   0.113509E-13  -0.171246E-14   0.668666E-13   0.113509E-13   0.188467E-08   0.850484E-06   0.107742E-10  -0.171246E-14   0.850484E-06   0.289258E-02
  1766   0.535760E-10  -0.247180E-11   0.675513E-13   0.107464E-10  -0.247180E-11   0.945795E-12   0.108480E-13  -0.153838E-14   0.675513E-13   0.108480E-13   0.188250E-08   0.849888E-06   0.107464E-10  -0.153838E-14   0.849888E-06   0.289219E-02
  1767   0.534934E-10  -0.242484E-11   0.682518E-13   0.107176E-10  -0.242484E-11   0.939920E-12   0.103461E-13  -0.132965E-14   0.682518E-13   0.103461E-13   0.188033E-08   0.849293E-06   0.107176E-10  -0.132965E-14   0.849293E-06   0.289180E-02
  1768   0.534079E-10  -0.237795E-11   0.689677E-13   0.106881E-10  -0.237795E-11   0.934329E-12   0.984525E-14  -0.109224E-14   0.689677E-13   0.984525E-14   0.187817E-08   0.848698E-06   0.106881E-10  -0.109224E-14   0.848698E-06   0.289141E-02
  1769   0.533195E-10  -0.233112E-11   0.696982E-13   0.106583E-10  -0.233112E-11   0.929022E-12   0.934547E-14  -0.832128E-15   0.696982E-13   0.934547E-14   0.187601E-08   0.848105E-06   0.106583E-10  -0.832128E-15   0.848105E-06   0.289102E-02
  1770   0.532282E-10  -0.228438E-11   0.704427E-13   0.106283E-10  -0.228438E-11   0.923998E-12   0.884689E-14  -0.555275E-15   0.704427E-13   0.884689E-14   0.187385E-08   0.847512E-06   0.106283E-10  -0.555275E-15   0.847512E-06   0.289063E-02
  1771   0.531340E-10  -0.223777E-11   0.712008E-13   0.105987E-10  -0.223777E-11   0.919258E-12   0.834957E-14  -0.267654E-15   0.712008E-13   0.834957E-14   0.187170E-08   0.846920E-06   0.105987E-10  -0.267654E-15   0.846920E-06   0.289025E-02
  1772   0.530370E-10  -0.219127E-11   0.719716E-13   0.105697E-10  -0.219127E-11   0.914800E-12   0.785359E-14   0.247665E-16   0.719716E-13   0.785359E-14   0.186955E-08   0.846328E-06   0.105697E-10   0.247665E-16   0.846328E-06   0.288986E-02
  1773   0.529371E-10  -0.214492E-11   0.727546E-13   0.105415E-10  -0.214492E-11   0.910623E-12   0.735905E-14   0.316017E-15   0.727546E-13   0.735905E-14   0.186740E-08   0.845738E-06   0.105415E-10   0.316017E-15   0.845738E-06   0.288947E-02
  1774   0.528343E-10  -0.209873E-11   0.735492E-13   0.105147E-10  -0.209873E-11   0.906727E-12   0.686601E-14   0.600128E-15   0.735492E-13   0.686601E-14   0.186526E-08   0.845147E-06   0.105147E-10   0.600128E-15   0.845147E-06   0.288909E-02
  1775   0.527287E-10  -0.205272E-11   0.743548E-13   0.104894E-10  -0.205272E-11   0.903112E-12   0.637456E-14   0.871131E-15   0.743548E-13   0.637456E-14   0.186312E-08   0.844558E-06   0.104894E-10   0.871131E-15   0.844558E-06   0.288870E-02
  1776   0.526203E-10  -0.200692E-11   0.751706E-13   0.104660E-10  -0.200692E-11   0.899777E-12   0.588477E-14   0.112306E-14   0.751706E-13   0.588477E-14   0.186099E-08   0.843969E-06   0.104660E-10   0.112306E-14   0.843969E-06   0.288831E-02
  1777   0.525092E-10  -0.196132E-11   0.759963E-13   0.104449E-10  -0.196132E-11   0.896720E-12   0.539674E-14   0.134993E-14   0.759963E-13   0.539674E-14   0.185885E-08   0.843381E-06   0.104449E-10   0.134993E-14   0.843381E-06   0.288792E-02
  1778   0.523954E-10  -0.191596E-11   0.768310E-13   0.104263E-10  -0.191596E-11   0.893941E-12   0.491053E-14   0.154579E-14   0.768310E-13   0.491053E-14   0.185672E-08   0.842793E-06   0.104263E-10   0.154579E-14   0.842793E-06   0.288753E-02
  1779   0.522787E-10  -0.187085E-11   0.776742E-13   0.104105E-10  -0.187085E-11   0.891437E-12   0.442624E-14   0.170466E-14   0.776742E-13   0.442624E-14   0.185460E-08   0.842205E-06   0.104105E-10   0.170466E-14   0.842205E-06   0.288714E-02
  1780   0.521594E-10  -0.182601E-11   0.785252E-13   0.103980E-10  -0.182601E-11   0.889209E-12   0.394393E-14   0.182058E-14   0.785252E-13   0.394393E-14   0.185248E-08   0.841618E-06   0.103980E-10   0.182058E-14   0.841618E-06   0.288675E-02
  1781   0.520374E-10  -0.178145E-11   0.793836E-13   0.103888E-10  -0.178145E-11   0.887254E-12   0.346369E-14   0.188917E-14   0.793836E-13   0.346369E-14   0.185036E-08   0.841032E-06   0.103888E-10   0.188917E-14   0.841032E-06   0.288635E-02
  1782   0.519128E-10  -0.173720E-11   0.802492E-13   0.103829E-10  -0.173720E-11   0.885572E-12   0.298555E-14   0.191247E-14   0.802492E-13   0.298555E-14   0.184825E-08   0.840445E-06   0.103829E-10   0.191247E-14   0.840445E-06   0.288596E-02
  1783   0.517856E-10  -0.169326E-11   0.811221E-13   0.103797E-10  -0.169326E-11   0.884162E-12   0.250954E-14   0.189409E-14   0.811221E-13   0.250954E-14   0.184613E-08   0.839860E-06   0.103797E-10   0.189409E-14   0.839860E-06   0.288556E-02
  1784   0.516559E-10  -0.164966E-11   0.820021E-13   0.103789E-10  -0.164966E-11   0.883019E-12   0.203570E-14   0.183767E-14   0.820021E-13   0.203570E-14   0.184403E-08   0.839274E-06   0.103789E-10   0.183767E-14   0.839274E-06   0.288516E-02
  1785   0.515235E-10  -0.160641E-11   0.828893E-13   0.103801E-10  -0.160641E-11   0.882144E-12   0.156405E-14   0.174683E-14   0.828893E-13   0.156405E-14   0.184192E-08   0.838689E-06   0.103801E-10   0.174683E-14   0.838689E-06   0.288476E-02
  1786   0.513888E-10  -0.156352E-11   0.837836E-13   0.103830E-10  -0.156352E-11   0.881534E-12   0.109463E-14   0.162520E-14   0.837836E-13   0.109463E-14   0.183982E-08   0.838105E-06   0.103830E-10   0.162520E-14   0.838105E-06   0.288435E-02
  1787   0.512516E-10  -0.152102E-11   0.846851E-13   0.103873E-10  -0.152102E-11   0.881187E-12   0.627466E-15   0.147642E-14   0.846851E-13   0.627466E-15   0.183772E-08   0.837521E-06   0.103873E-10   0.147642E-14   0.837521E-06   0.288395E-02
  1788   0.511119E-10  -0.147891E-11   0.855937E-13   0.103924E-10  -0.147891E-11   0.881102E-12   0.162589E-15   0.130409E-14   0.855937E-13   0.162589E-15   0.183563E-08   0.836938E-06   0.103924E-10   0.130409E-14   0.836938E-06   0.288355E-02
  1789   0.509699E-10  -0.143723E-11   0.865095E-13   0.103981E-10  -0.143723E-11   0.881276E-12  -0.299968E-15   0.111187E-14   0.865095E-13  -0.299968E-15   0.183354E-08   0.836355E-06   0.103981E-10   0.111187E-14   0.836355E-06   0.288314E-02
  1790   0.508256E-10  -0.139597E-11   0.874323E-13   0.104040E-10  -0.139597E-11   0.881706E-12  -0.760176E-15   0.903356E-15   0.874323E-13  -0.760176E-15   0.183145E-08   0.835773E-06   0.104040E-10   0.903356E-15   0.835773E-06   0.288273E-02
  1791   0.506789E-10  -0.135515E-11   0.883622E-13   0.104097E-10  -0.135515E-11   0.882392E-12  -0.121800E-14   0.682194E-15   0.883622E-13  -0.121800E-14   0.182937E-08   0.835191E-06   0.104097E-10   0.682194E-15   0.835191E-06   0.288233E-02
  1792   0.505300E-10  -0.131478E-11   0.892992E-13   0.104149E-10  -0.131478E-11   0.883329E-12  -0.167342E-14   0.452007E-15   0.892992E-13  -0.167342E-14   0.182729E-08   0.834610E-06   0.104149E-10   0.452007E-15   0.834610E-06   0.288192E-02
  1793   0.503789E-10  -0.127490E-11   0.902432E-13   0.104192E-10  -0.127490E-11   0.884516E-12  -0.212639E-14   0.216421E-15   0.902432E-13  -0.212639E-14   0.182521E-08   0.834029E-06   0.104192E-10   0.216421E-15   0.834029E-06   0.288151E-02
  1794   0.502255E-10  -0.123550E-11   0.911942E-13   0.104221E-10  -0.123550E-11   0.885948E-12  -0.257688E-14  -0.209351E-16   0.911942E-13  -0.257688E-14   0.182314E-08   0.833449E-06   0.104221E-10  -0.209351E-16   0.833449E-06   0.288110E-02
  1795   0.500700E-10  -0.119660E-11   0.921522E-13   0.104234E-10  -0.119660E-11   0.887625E-12  -0.302487E-14  -0.256435E-15   0.921522E-13  -0.302487E-14   0.182107E-08   0.832870E-06   0.104234E-10  -0.256435E-15   0.832870E-06   0.288070E-02
  1796   0.499123E-10  -0.115820E-11   0.931173E-13   0.104227E-10  -0.115820E-11   0.889543E-12  -0.347033E-14  -0.486452E-15   0.931173E-13  -0.347033E-14   0.181900E-08   0.832292E-06   0.104227E-10  -0.486452E-15   0.832292E-06   0.288029E-02
  1797   0.497526E-10  -0.112035E-11   0.940893E-13   0.104195E-10  -0.112035E-11   0.891700E-12  -0.391321E-14  -0.707357E-15   0.940893E-13  -0.391321E-14   0.181694E-08   0.831714E-06   0.104195E-10  -0.707357E-15   0.831714E-06   0.287988E-02
  1798   0.495908E-10  -0.108304E-11   0.950683E-13   0.104137E-10  -0.108304E-11   0.894091E-12  -0.435350E-14  -0.915960E-15   0.950683E-13  -0.435350E-14   0.181488E-08   0.831136E-06   0.104137E-10  -0.915960E-15   0.831136E-06   0.287947E-02
  1799   0.494270E-10  -0.104626E-11   0.960543E-13   0.104054E-10  -0.104626E-11   0.896715E-12  -0.479117E-14  -0.111081E-14   0.960543E-13  -0.479117E-14   0.181282E-08   0.830560E-06   0.104054E-10  -0.111081E-14   0.830560E-06   0.287906E-02
  1800   0.492614E-10  -0.101007E-11   0.970475E-13   0.103947E-10  -0.101007E-11   0.899568E-12  -0.522619E-14  -0.129088E-14   0.970475E-13  -0.522619E-14   0.181077E-08   0.829984E-06   0.103947E-10  -0.129088E-14   0.829984E-06   0.287866E-02
  1801   0.490939E-10  -0.974444E-12   0.980480E-13   0.103819E-10  -0.974444E-12   0.902647E-12  -0.565855E-14  -0.145516E-14   0.980480E-13  -0.565855E-14   0.180872E-08   0.829409E-06   0.103819E-10  -0.145516E-14   0.829409E-06   0.287825E-02
