#    L    TxT            TxE            TxP            TxW1           ExT            ExE            ExP            ExW1           PxT            PxE            PxP            PxW1           W1xT           W1xE           W1xP           W1xW1       
   540   0.345217E-09  -0.159153E-11   0.365163E-12   0.598565E-09  -0.159153E-11   0.914091E-12   0.610925E-13  -0.837840E-13   0.365163E-12   0.610925E-13   0.123827E-07   0.299079E-05   0.598565E-09  -0.837840E-13   0.299079E-05   0.252732E-02
   541   0.345073E-09  -0.141205E-11   0.369545E-12   0.595793E-09  -0.141205E-11   0.922979E-12   0.557509E-13  -0.849567E-13   0.369545E-12   0.557509E-13   0.123450E-07   0.298567E-05   0.595793E-09  -0.849567E-13   0.298567E-05   0.252735E-02
   542   0.344898E-09  -0.123346E-11   0.374323E-12   0.593032E-09  -0.123346E-11   0.932575E-12   0.504283E-13  -0.861168E-13   0.374323E-12   0.504283E-13   0.123075E-07   0.298057E-05   0.593032E-09  -0.861168E-13   0.298057E-05   0.252737E-02
   543   0.344692E-09  -0.105582E-11   0.379492E-12   0.590284E-09  -0.105582E-11   0.942881E-12   0.451239E-13  -0.872644E-13   0.379492E-12   0.451239E-13   0.122701E-07   0.297548E-05   0.590284E-09  -0.872644E-13   0.297548E-05   0.252740E-02
   544   0.344455E-09  -0.879259E-12   0.385046E-12   0.587548E-09  -0.879259E-12   0.953895E-12   0.398371E-13  -0.883996E-13   0.385046E-12   0.398371E-13   0.122329E-07   0.297041E-05   0.587548E-09  -0.883996E-13   0.297041E-05   0.252742E-02
   545   0.344188E-09  -0.703850E-12   0.390982E-12   0.584824E-09  -0.703850E-12   0.965614E-12   0.345670E-13  -0.895226E-13   0.390982E-12   0.345670E-13   0.121959E-07   0.296535E-05   0.584824E-09  -0.895226E-13   0.296535E-05   0.252744E-02
   546   0.343890E-09  -0.529688E-12   0.397293E-12   0.582111E-09  -0.529688E-12   0.978039E-12   0.293130E-13  -0.906336E-13   0.397293E-12   0.293130E-13   0.121590E-07   0.296031E-05   0.582111E-09  -0.906336E-13   0.296031E-05   0.252746E-02
   547   0.343562E-09  -0.356869E-12   0.403976E-12   0.579411E-09  -0.356869E-12   0.991167E-12   0.240745E-13  -0.917326E-13   0.403976E-12   0.240745E-13   0.121222E-07   0.295529E-05   0.579411E-09  -0.917326E-13   0.295529E-05   0.252747E-02
   548   0.343204E-09  -0.185481E-12   0.411025E-12   0.576722E-09  -0.185481E-12   0.100499E-11   0.188506E-13  -0.928198E-13   0.411025E-12   0.188506E-13   0.120857E-07   0.295028E-05   0.576722E-09  -0.928198E-13   0.295028E-05   0.252748E-02
   549   0.342816E-09  -0.156195E-13   0.418436E-12   0.574044E-09  -0.156195E-13   0.101952E-11   0.136408E-13  -0.938954E-13   0.418436E-12   0.136408E-13   0.120493E-07   0.294529E-05   0.574044E-09  -0.938954E-13   0.294529E-05   0.252749E-02
   550   0.342397E-09   0.152624E-12   0.426203E-12   0.571378E-09   0.152624E-12   0.103473E-11   0.844418E-14  -0.949595E-13   0.426203E-12   0.844418E-14   0.120130E-07   0.294031E-05   0.571378E-09  -0.949595E-13   0.294031E-05   0.252750E-02
   551   0.341951E-09   0.319153E-12   0.434321E-12   0.568724E-09   0.319153E-12   0.105065E-11   0.326038E-14  -0.960119E-13   0.434321E-12   0.326038E-14   0.119769E-07   0.293535E-05   0.568724E-09  -0.960119E-13   0.293535E-05   0.252750E-02
   552   0.341475E-09   0.483872E-12   0.442787E-12   0.566080E-09   0.483872E-12   0.106725E-11  -0.191038E-14  -0.970514E-13   0.442787E-12  -0.191038E-14   0.119409E-07   0.293040E-05   0.566080E-09  -0.970514E-13   0.293040E-05   0.252750E-02
   553   0.340970E-09   0.646682E-12   0.451594E-12   0.563448E-09   0.646682E-12   0.108454E-11  -0.706764E-14  -0.980765E-13   0.451594E-12  -0.706764E-14   0.119052E-07   0.292547E-05   0.563448E-09  -0.980765E-13   0.292547E-05   0.252750E-02
   554   0.340438E-09   0.807487E-12   0.460739E-12   0.560827E-09   0.807487E-12   0.110251E-11  -0.122109E-13  -0.990857E-13   0.460739E-12  -0.122109E-13   0.118695E-07   0.292056E-05   0.560827E-09  -0.990857E-13   0.292056E-05   0.252750E-02
   555   0.339878E-09   0.966190E-12   0.470216E-12   0.558216E-09   0.966190E-12   0.112115E-11  -0.173398E-13  -0.100077E-12   0.470216E-12  -0.173398E-13   0.118340E-07   0.291566E-05   0.558216E-09  -0.100077E-12   0.291566E-05   0.252749E-02
   556   0.339290E-09   0.112269E-11   0.480021E-12   0.555615E-09   0.112269E-11   0.114047E-11  -0.224539E-13  -0.101050E-12   0.480021E-12  -0.224539E-13   0.117987E-07   0.291077E-05   0.555615E-09  -0.101050E-12   0.291077E-05   0.252748E-02
   557   0.338677E-09   0.127690E-11   0.490149E-12   0.553025E-09   0.127690E-11   0.116045E-11  -0.275526E-13  -0.102002E-12   0.490149E-12  -0.275526E-13   0.117635E-07   0.290590E-05   0.553025E-09  -0.102002E-12   0.290590E-05   0.252747E-02
   558   0.338036E-09   0.142873E-11   0.500594E-12   0.550445E-09   0.142873E-11   0.118110E-11  -0.326356E-13  -0.102932E-12   0.500594E-12  -0.326356E-13   0.117284E-07   0.290105E-05   0.550445E-09  -0.102932E-12   0.290105E-05   0.252745E-02
   559   0.337369E-09   0.157809E-11   0.511353E-12   0.547875E-09   0.157809E-11   0.120241E-11  -0.377023E-13  -0.103839E-12   0.511353E-12  -0.377023E-13   0.116936E-07   0.289621E-05   0.547875E-09  -0.103839E-12   0.289621E-05   0.252743E-02
   560   0.336676E-09   0.172490E-11   0.522420E-12   0.545314E-09   0.172490E-11   0.122437E-11  -0.427523E-13  -0.104720E-12   0.522420E-12  -0.427523E-13   0.116588E-07   0.289138E-05   0.545314E-09  -0.104720E-12   0.289138E-05   0.252741E-02
   561   0.335959E-09   0.186907E-11   0.533791E-12   0.542763E-09   0.186907E-11   0.124697E-11  -0.477852E-13  -0.105575E-12   0.533791E-12  -0.477852E-13   0.116242E-07   0.288657E-05   0.542763E-09  -0.105575E-12   0.288657E-05   0.252739E-02
   562   0.335216E-09   0.201053E-11   0.545461E-12   0.540222E-09   0.201053E-11   0.127022E-11  -0.528005E-13  -0.106402E-12   0.545461E-12  -0.528005E-13   0.115898E-07   0.288178E-05   0.540222E-09  -0.106402E-12   0.288178E-05   0.252736E-02
   563   0.334448E-09   0.214918E-11   0.557425E-12   0.537689E-09   0.214918E-11   0.129409E-11  -0.577978E-13  -0.107199E-12   0.557425E-12  -0.577978E-13   0.115555E-07   0.287700E-05   0.537689E-09  -0.107199E-12   0.287700E-05   0.252733E-02
   564   0.333657E-09   0.228495E-11   0.569677E-12   0.535166E-09   0.228495E-11   0.131860E-11  -0.627766E-13  -0.107965E-12   0.569677E-12  -0.627766E-13   0.115213E-07   0.287224E-05   0.535166E-09  -0.107965E-12   0.287224E-05   0.252730E-02
   565   0.332840E-09   0.241776E-11   0.582215E-12   0.532651E-09   0.241776E-11   0.134372E-11  -0.677364E-13  -0.108698E-12   0.582215E-12  -0.677364E-13   0.114873E-07   0.286749E-05   0.532651E-09  -0.108698E-12   0.286749E-05   0.252727E-02
   566   0.332000E-09   0.254755E-11   0.595031E-12   0.530145E-09   0.254755E-11   0.136946E-11  -0.726768E-13  -0.109396E-12   0.595031E-12  -0.726768E-13   0.114535E-07   0.286275E-05   0.530145E-09  -0.109396E-12   0.286275E-05   0.252723E-02
   567   0.331138E-09   0.267422E-11   0.608123E-12   0.527647E-09   0.267422E-11   0.139579E-11  -0.775973E-13  -0.110059E-12   0.608123E-12  -0.775973E-13   0.114197E-07   0.285803E-05   0.527647E-09  -0.110059E-12   0.285803E-05   0.252719E-02
   568   0.330253E-09   0.279771E-11   0.621485E-12   0.525157E-09   0.279771E-11   0.142273E-11  -0.824975E-13  -0.110685E-12   0.621485E-12  -0.824975E-13   0.113862E-07   0.285332E-05   0.525157E-09  -0.110685E-12   0.285332E-05   0.252715E-02
   569   0.329345E-09   0.291795E-11   0.635111E-12   0.522676E-09   0.291795E-11   0.145025E-11  -0.873769E-13  -0.111272E-12   0.635111E-12  -0.873769E-13   0.113527E-07   0.284863E-05   0.522676E-09  -0.111272E-12   0.284863E-05   0.252710E-02
   570   0.328414E-09   0.303488E-11   0.648998E-12   0.520202E-09   0.303488E-11   0.147834E-11  -0.922351E-13  -0.111818E-12   0.648998E-12  -0.922351E-13   0.113194E-07   0.284395E-05   0.520202E-09  -0.111818E-12   0.284395E-05   0.252706E-02
   571   0.327462E-09   0.314841E-11   0.663141E-12   0.517737E-09   0.314841E-11   0.150701E-11  -0.970716E-13  -0.112323E-12   0.663141E-12  -0.970716E-13   0.112863E-07   0.283929E-05   0.517737E-09  -0.112323E-12   0.283929E-05   0.252701E-02
   572   0.326490E-09   0.325849E-11   0.677534E-12   0.515278E-09   0.325849E-11   0.153623E-11  -0.101886E-12  -0.112784E-12   0.677534E-12  -0.101886E-12   0.112533E-07   0.283464E-05   0.515278E-09  -0.112784E-12   0.283464E-05   0.252695E-02
   573   0.325497E-09   0.336506E-11   0.692174E-12   0.512827E-09   0.336506E-11   0.156600E-11  -0.106678E-12  -0.113200E-12   0.692174E-12  -0.106678E-12   0.112204E-07   0.283001E-05   0.512827E-09  -0.113200E-12   0.283001E-05   0.252690E-02
   574   0.324484E-09   0.346806E-11   0.707054E-12   0.510383E-09   0.346806E-11   0.159631E-11  -0.111446E-12  -0.113569E-12   0.707054E-12  -0.111446E-12   0.111877E-07   0.282539E-05   0.510383E-09  -0.113569E-12   0.282539E-05   0.252684E-02
   575   0.323454E-09   0.356745E-11   0.722171E-12   0.507946E-09   0.356745E-11   0.162715E-11  -0.116192E-12  -0.113891E-12   0.722171E-12  -0.116192E-12   0.111551E-07   0.282078E-05   0.507946E-09  -0.113891E-12   0.282078E-05   0.252678E-02
   576   0.322403E-09   0.366317E-11   0.737520E-12   0.505516E-09   0.366317E-11   0.165851E-11  -0.120913E-12  -0.114163E-12   0.737520E-12  -0.120913E-12   0.111226E-07   0.281619E-05   0.505516E-09  -0.114163E-12   0.281619E-05   0.252672E-02
   577   0.321337E-09   0.375515E-11   0.753095E-12   0.503092E-09   0.375515E-11   0.169038E-11  -0.125610E-12  -0.114384E-12   0.753095E-12  -0.125610E-12   0.110903E-07   0.281161E-05   0.503092E-09  -0.114384E-12   0.281161E-05   0.252665E-02
   578   0.320252E-09   0.384334E-11   0.768892E-12   0.500675E-09   0.384334E-11   0.172274E-11  -0.130282E-12  -0.114552E-12   0.768892E-12  -0.130282E-12   0.110582E-07   0.280704E-05   0.500675E-09  -0.114552E-12   0.280704E-05   0.252658E-02
   579   0.319152E-09   0.392771E-11   0.784906E-12   0.498263E-09   0.392771E-11   0.175559E-11  -0.134928E-12  -0.114667E-12   0.784906E-12  -0.134928E-12   0.110261E-07   0.280249E-05   0.498263E-09  -0.114667E-12   0.280249E-05   0.252651E-02
   580   0.318035E-09   0.400819E-11   0.801133E-12   0.495858E-09   0.400819E-11   0.178891E-11  -0.139549E-12  -0.114725E-12   0.801133E-12  -0.139549E-12   0.109942E-07   0.279795E-05   0.495858E-09  -0.114725E-12   0.279795E-05   0.252644E-02
   581   0.316904E-09   0.408472E-11   0.817567E-12   0.493459E-09   0.408472E-11   0.182270E-11  -0.144144E-12  -0.114727E-12   0.817567E-12  -0.144144E-12   0.109624E-07   0.279343E-05   0.493459E-09  -0.114727E-12   0.279343E-05   0.252636E-02
   582   0.315759E-09   0.415725E-11   0.834203E-12   0.491065E-09   0.415725E-11   0.185693E-11  -0.148712E-12  -0.114669E-12   0.834203E-12  -0.148712E-12   0.109308E-07   0.278891E-05   0.491065E-09  -0.114669E-12   0.278891E-05   0.252628E-02
   583   0.314599E-09   0.422575E-11   0.851038E-12   0.488677E-09   0.422575E-11   0.189160E-11  -0.153252E-12  -0.114552E-12   0.851038E-12  -0.153252E-12   0.108993E-07   0.278442E-05   0.488677E-09  -0.114552E-12   0.278442E-05   0.252620E-02
   584   0.313426E-09   0.429015E-11   0.868066E-12   0.486294E-09   0.429015E-11   0.192671E-11  -0.157765E-12  -0.114373E-12   0.868066E-12  -0.157765E-12   0.108679E-07   0.277993E-05   0.486294E-09  -0.114373E-12   0.277993E-05   0.252612E-02
   585   0.312240E-09   0.435041E-11   0.885282E-12   0.483916E-09   0.435041E-11   0.196221E-11  -0.162251E-12  -0.114130E-12   0.885282E-12  -0.162251E-12   0.108367E-07   0.277546E-05   0.483916E-09  -0.114130E-12   0.277546E-05   0.252603E-02
   586   0.311042E-09   0.440648E-11   0.902682E-12   0.481544E-09   0.440648E-11   0.199813E-11  -0.166707E-12  -0.113823E-12   0.902682E-12  -0.166707E-12   0.108056E-07   0.277100E-05   0.481544E-09  -0.113823E-12   0.277100E-05   0.252594E-02
   587   0.309832E-09   0.445834E-11   0.920260E-12   0.479175E-09   0.445834E-11   0.203443E-11  -0.171135E-12  -0.113449E-12   0.920260E-12  -0.171135E-12   0.107746E-07   0.276656E-05   0.479175E-09  -0.113449E-12   0.276656E-05   0.252585E-02
   588   0.308613E-09   0.450594E-11   0.938012E-12   0.476812E-09   0.450594E-11   0.207110E-11  -0.175533E-12  -0.113008E-12   0.938012E-12  -0.175533E-12   0.107438E-07   0.276213E-05   0.476812E-09  -0.113008E-12   0.276213E-05   0.252576E-02
   589   0.307382E-09   0.454927E-11   0.955933E-12   0.474452E-09   0.454927E-11   0.210813E-11  -0.179901E-12  -0.112497E-12   0.955933E-12  -0.179901E-12   0.107131E-07   0.275771E-05   0.474452E-09  -0.112497E-12   0.275771E-05   0.252566E-02
   590   0.306142E-09   0.458827E-11   0.974019E-12   0.472097E-09   0.458827E-11   0.214551E-11  -0.184239E-12  -0.111915E-12   0.974019E-12  -0.184239E-12   0.106825E-07   0.275330E-05   0.472097E-09  -0.111915E-12   0.275330E-05   0.252556E-02
   591   0.304893E-09   0.462293E-11   0.992264E-12   0.469746E-09   0.462293E-11   0.218322E-11  -0.188546E-12  -0.111261E-12   0.992264E-12  -0.188546E-12   0.106520E-07   0.274891E-05   0.469746E-09  -0.111261E-12   0.274891E-05   0.252546E-02
   592   0.303635E-09   0.465319E-11   0.101066E-11   0.467399E-09   0.465319E-11   0.222126E-11  -0.192822E-12  -0.110532E-12   0.101066E-11  -0.192822E-12   0.106217E-07   0.274453E-05   0.467399E-09  -0.110532E-12   0.274453E-05   0.252536E-02
   593   0.302370E-09   0.467905E-11   0.102921E-11   0.465055E-09   0.467905E-11   0.225959E-11  -0.197066E-12  -0.109729E-12   0.102921E-11  -0.197066E-12   0.105915E-07   0.274016E-05   0.465055E-09  -0.109729E-12   0.274016E-05   0.252525E-02
   594   0.301097E-09   0.470048E-11   0.104791E-11   0.462715E-09   0.470048E-11   0.229822E-11  -0.201279E-12  -0.108848E-12   0.104791E-11  -0.201279E-12   0.105614E-07   0.273581E-05   0.462715E-09  -0.108848E-12   0.273581E-05   0.252514E-02
   595   0.299818E-09   0.471747E-11   0.106674E-11   0.460378E-09   0.471747E-11   0.233712E-11  -0.205458E-12  -0.107889E-12   0.106674E-11  -0.205458E-12   0.105315E-07   0.273146E-05   0.460378E-09  -0.107889E-12   0.273146E-05   0.252503E-02
   596   0.298533E-09   0.472999E-11   0.108571E-11   0.458044E-09   0.472999E-11   0.237628E-11  -0.209604E-12  -0.106849E-12   0.108571E-11  -0.209604E-12   0.105016E-07   0.272713E-05   0.458044E-09  -0.106849E-12   0.272713E-05   0.252491E-02
   597   0.297243E-09   0.473801E-11   0.110482E-11   0.455712E-09   0.473801E-11   0.241568E-11  -0.213717E-12  -0.105728E-12   0.110482E-11  -0.213717E-12   0.104719E-07   0.272282E-05   0.455712E-09  -0.105728E-12   0.272282E-05   0.252480E-02
   598   0.295947E-09   0.474153E-11   0.112404E-11   0.453384E-09   0.474153E-11   0.245531E-11  -0.217796E-12  -0.104524E-12   0.112404E-11  -0.217796E-12   0.104424E-07   0.271851E-05   0.453384E-09  -0.104524E-12   0.271851E-05   0.252468E-02
   599   0.294648E-09   0.474053E-11   0.114339E-11   0.451058E-09   0.474053E-11   0.249516E-11  -0.221841E-12  -0.103235E-12   0.114339E-11  -0.221841E-12   0.104129E-07   0.271422E-05   0.451058E-09  -0.103235E-12   0.271422E-05   0.252456E-02
   600   0.293345E-09   0.473499E-11   0.116285E-11   0.448734E-09   0.473499E-11   0.253521E-11  -0.225850E-12  -0.101860E-12   0.116285E-11  -0.225850E-12   0.103836E-07   0.270994E-05   0.448734E-09  -0.101860E-12   0.270994E-05   0.252443E-02
   601   0.292040E-09   0.472492E-11   0.118243E-11   0.446413E-09   0.472492E-11   0.257544E-11  -0.229824E-12  -0.100399E-12   0.118243E-11  -0.229824E-12   0.103544E-07   0.270567E-05   0.446413E-09  -0.100399E-12   0.270567E-05   0.252431E-02
   602   0.290731E-09   0.471033E-11   0.120211E-11   0.444094E-09   0.471033E-11   0.261583E-11  -0.233763E-12  -0.988539E-13   0.120211E-11  -0.233763E-12   0.103253E-07   0.270141E-05   0.444094E-09  -0.988539E-13   0.270141E-05   0.252418E-02
   603   0.289422E-09   0.469119E-11   0.122190E-11   0.441777E-09   0.469119E-11   0.265639E-11  -0.237665E-12  -0.972310E-13   0.122190E-11  -0.237665E-12   0.102963E-07   0.269717E-05   0.441777E-09  -0.972310E-13   0.269717E-05   0.252405E-02
   604   0.288111E-09   0.466751E-11   0.124179E-11   0.439463E-09   0.466751E-11   0.269707E-11  -0.241531E-12  -0.955344E-13   0.124179E-11  -0.241531E-12   0.102675E-07   0.269294E-05   0.439463E-09  -0.955344E-13   0.269294E-05   0.252391E-02
   605   0.286799E-09   0.463928E-11   0.126178E-11   0.437152E-09   0.463928E-11   0.273788E-11  -0.245360E-12  -0.937690E-13   0.126178E-11  -0.245360E-12   0.102387E-07   0.268872E-05   0.437152E-09  -0.937690E-13   0.268872E-05   0.252377E-02
   606   0.285488E-09   0.460652E-11   0.128186E-11   0.434844E-09   0.460652E-11   0.277879E-11  -0.249152E-12  -0.919394E-13   0.128186E-11  -0.249152E-12   0.102101E-07   0.268451E-05   0.434844E-09  -0.919394E-13   0.268451E-05   0.252364E-02
   607   0.284178E-09   0.456920E-11   0.130203E-11   0.432540E-09   0.456920E-11   0.281980E-11  -0.252906E-12  -0.900504E-13   0.130203E-11  -0.252906E-12   0.101816E-07   0.268031E-05   0.432540E-09  -0.900504E-13   0.268031E-05   0.252349E-02
   608   0.282869E-09   0.452735E-11   0.132229E-11   0.430238E-09   0.452735E-11   0.286088E-11  -0.256621E-12  -0.881066E-13   0.132229E-11  -0.256621E-12   0.101532E-07   0.267613E-05   0.430238E-09  -0.881066E-13   0.267613E-05   0.252335E-02
   609   0.281564E-09   0.448097E-11   0.134263E-11   0.427941E-09   0.448097E-11   0.290201E-11  -0.260298E-12  -0.861128E-13   0.134263E-11  -0.260298E-12   0.101250E-07   0.267195E-05   0.427941E-09  -0.861128E-13   0.267195E-05   0.252321E-02
   610   0.280259E-09   0.443008E-11   0.136305E-11   0.425647E-09   0.443008E-11   0.294318E-11  -0.263937E-12  -0.840737E-13   0.136305E-11  -0.263937E-12   0.100969E-07   0.266779E-05   0.425647E-09  -0.840737E-13   0.266779E-05   0.252306E-02
   611   0.278960E-09   0.437467E-11   0.138354E-11   0.423356E-09   0.437467E-11   0.298436E-11  -0.267536E-12  -0.819940E-13   0.138354E-11  -0.267536E-12   0.100688E-07   0.266364E-05   0.423356E-09  -0.819940E-13   0.266364E-05   0.252291E-02
   612   0.277664E-09   0.431474E-11   0.140411E-11   0.421071E-09   0.431474E-11   0.302555E-11  -0.271095E-12  -0.798784E-13   0.140411E-11  -0.271095E-12   0.100409E-07   0.265950E-05   0.421071E-09  -0.798784E-13   0.265950E-05   0.252275E-02
   613   0.276372E-09   0.425033E-11   0.142475E-11   0.418789E-09   0.425033E-11   0.306673E-11  -0.274614E-12  -0.777316E-13   0.142475E-11  -0.274614E-12   0.100131E-07   0.265537E-05   0.418789E-09  -0.777316E-13   0.265537E-05   0.252260E-02
   614   0.275087E-09   0.418144E-11   0.144545E-11   0.416512E-09   0.418144E-11   0.310788E-11  -0.278093E-12  -0.755584E-13   0.144545E-11  -0.278093E-12   0.998546E-08   0.265126E-05   0.416512E-09  -0.755584E-13   0.265126E-05   0.252244E-02
   615   0.273806E-09   0.410812E-11   0.146622E-11   0.414240E-09   0.410812E-11   0.314898E-11  -0.281530E-12  -0.733634E-13   0.146622E-11  -0.281530E-12   0.995789E-08   0.264715E-05   0.414240E-09  -0.733634E-13   0.264715E-05   0.252228E-02
   616   0.272533E-09   0.403040E-11   0.148704E-11   0.411972E-09   0.403040E-11   0.319002E-11  -0.284927E-12  -0.711513E-13   0.148704E-11  -0.284927E-12   0.993044E-08   0.264306E-05   0.411972E-09  -0.711513E-13   0.264306E-05   0.252212E-02
   617   0.271267E-09   0.394830E-11   0.150792E-11   0.409709E-09   0.394830E-11   0.323099E-11  -0.288281E-12  -0.689269E-13   0.150792E-11  -0.288281E-12   0.990311E-08   0.263898E-05   0.409709E-09  -0.689269E-13   0.263898E-05   0.252195E-02
   618   0.270009E-09   0.386187E-11   0.152885E-11   0.407452E-09   0.386187E-11   0.327189E-11  -0.291594E-12  -0.666948E-13   0.152885E-11  -0.291594E-12   0.987588E-08   0.263490E-05   0.407452E-09  -0.666948E-13   0.263490E-05   0.252179E-02
   619   0.268759E-09   0.377114E-11   0.154983E-11   0.405200E-09   0.377114E-11   0.331266E-11  -0.294864E-12  -0.644599E-13   0.154983E-11  -0.294864E-12   0.984877E-08   0.263084E-05   0.405200E-09  -0.644599E-13   0.263084E-05   0.252162E-02
