#    L    TxT            TxE            TxP            TxW1           ExT            ExE            ExP            ExW1           PxT            PxE            PxP            PxW1           W1xT           W1xE           W1xP           W1xW1       
   391   0.242396E-09   0.246854E-11   0.933853E-11   0.121345E-08   0.246854E-11   0.293160E-11   0.497062E-12   0.159451E-12   0.933853E-11   0.497062E-12   0.276216E-07   0.414452E-05   0.121345E-08   0.159451E-12   0.414452E-05   0.309913E-02
   392   0.241269E-09   0.220322E-11   0.923863E-11   0.120798E-08   0.220322E-11   0.293386E-11   0.496543E-12   0.160235E-12   0.923863E-11   0.496543E-12   0.275261E-07   0.413636E-05   0.120798E-08   0.160235E-12   0.413636E-05   0.310112E-02
   393   0.240201E-09   0.193828E-11   0.913966E-11   0.120254E-08   0.193828E-11   0.293560E-11   0.495984E-12   0.160988E-12   0.913966E-11   0.495984E-12   0.274311E-07   0.412823E-05   0.120254E-08   0.160988E-12   0.412823E-05   0.310313E-02
   394   0.239192E-09   0.167380E-11   0.904162E-11   0.119715E-08   0.167380E-11   0.293679E-11   0.495389E-12   0.161711E-12   0.904162E-11   0.495389E-12   0.273365E-07   0.412013E-05   0.119715E-08   0.161711E-12   0.412013E-05   0.310516E-02
   395   0.238241E-09   0.140992E-11   0.894451E-11   0.119179E-08   0.140992E-11   0.293744E-11   0.494757E-12   0.162402E-12   0.894451E-11   0.494757E-12   0.272423E-07   0.411207E-05   0.119179E-08   0.162402E-12   0.411207E-05   0.310720E-02
   396   0.237348E-09   0.114673E-11   0.884832E-11   0.118647E-08   0.114673E-11   0.293756E-11   0.494091E-12   0.163060E-12   0.884832E-11   0.494091E-12   0.271486E-07   0.410405E-05   0.118647E-08   0.163060E-12   0.410405E-05   0.310926E-02
   397   0.236512E-09   0.884330E-12   0.875306E-11   0.118119E-08   0.884330E-12   0.293713E-11   0.493392E-12   0.163686E-12   0.875306E-11   0.493392E-12   0.270554E-07   0.409607E-05   0.118119E-08   0.163686E-12   0.409607E-05   0.311135E-02
   398   0.235734E-09   0.622831E-12   0.865871E-11   0.117595E-08   0.622831E-12   0.293616E-11   0.492663E-12   0.164278E-12   0.865871E-11   0.492663E-12   0.269625E-07   0.408812E-05   0.117595E-08   0.164278E-12   0.408812E-05   0.311345E-02
   399   0.235013E-09   0.362335E-12   0.856529E-11   0.117074E-08   0.362335E-12   0.293463E-11   0.491903E-12   0.164834E-12   0.856529E-11   0.491903E-12   0.268701E-07   0.408021E-05   0.117074E-08   0.164834E-12   0.408021E-05   0.311557E-02
   400   0.234349E-09   0.102946E-12   0.847278E-11   0.116557E-08   0.102946E-12   0.293258E-11   0.491115E-12   0.165356E-12   0.847278E-11   0.491115E-12   0.267781E-07   0.407235E-05   0.116557E-08   0.165356E-12   0.407235E-05   0.311771E-02
   401   0.233742E-09  -0.155234E-12   0.838118E-11   0.116044E-08  -0.155234E-12   0.292998E-11   0.490300E-12   0.165841E-12   0.838118E-11   0.490300E-12   0.266866E-07   0.406452E-05   0.116044E-08   0.165841E-12   0.406452E-05   0.311987E-02
   402   0.233192E-09  -0.412100E-12   0.829049E-11   0.115535E-08  -0.412100E-12   0.292683E-11   0.489460E-12   0.166289E-12   0.829049E-11   0.489460E-12   0.265954E-07   0.405673E-05   0.115535E-08   0.166289E-12   0.405673E-05   0.312205E-02
   403   0.232697E-09  -0.667551E-12   0.820071E-11   0.115029E-08  -0.667551E-12   0.292315E-11   0.488593E-12   0.166700E-12   0.820071E-11   0.488593E-12   0.265047E-07   0.404898E-05   0.115029E-08   0.166700E-12   0.404898E-05   0.312424E-02
   404   0.232259E-09  -0.921477E-12   0.811183E-11   0.114527E-08  -0.921477E-12   0.291893E-11   0.487699E-12   0.167075E-12   0.811183E-11   0.487699E-12   0.264144E-07   0.404127E-05   0.114527E-08   0.167075E-12   0.404127E-05   0.312646E-02
   405   0.231875E-09  -0.117378E-11   0.802385E-11   0.114028E-08  -0.117378E-11   0.291417E-11   0.486778E-12   0.167412E-12   0.802385E-11   0.486778E-12   0.263245E-07   0.403361E-05   0.114028E-08   0.167412E-12   0.403361E-05   0.312869E-02
   406   0.231545E-09  -0.142435E-11   0.793676E-11   0.113533E-08  -0.142435E-11   0.290889E-11   0.485828E-12   0.167714E-12   0.793676E-11   0.485828E-12   0.262350E-07   0.402598E-05   0.113533E-08   0.167714E-12   0.402598E-05   0.313094E-02
   407   0.231269E-09  -0.167309E-11   0.785055E-11   0.113042E-08  -0.167309E-11   0.290307E-11   0.484849E-12   0.167978E-12   0.785055E-11   0.484849E-12   0.261459E-07   0.401839E-05   0.113042E-08   0.167978E-12   0.401839E-05   0.313321E-02
   408   0.231047E-09  -0.191988E-11   0.776522E-11   0.112554E-08  -0.191988E-11   0.289671E-11   0.483840E-12   0.168207E-12   0.776522E-11   0.483840E-12   0.260573E-07   0.401084E-05   0.112554E-08   0.168207E-12   0.401084E-05   0.313549E-02
   409   0.230876E-09  -0.216463E-11   0.768076E-11   0.112069E-08  -0.216463E-11   0.288984E-11   0.482800E-12   0.168399E-12   0.768076E-11   0.482800E-12   0.259690E-07   0.400333E-05   0.112069E-08   0.168399E-12   0.400333E-05   0.313778E-02
   410   0.230758E-09  -0.240723E-11   0.759717E-11   0.111588E-08  -0.240723E-11   0.288244E-11   0.481728E-12   0.168555E-12   0.759717E-11   0.481728E-12   0.258811E-07   0.399586E-05   0.111588E-08   0.168555E-12   0.399586E-05   0.314009E-02
   411   0.230689E-09  -0.264760E-11   0.751445E-11   0.111111E-08  -0.264760E-11   0.287452E-11   0.480623E-12   0.168676E-12   0.751445E-11   0.480623E-12   0.257937E-07   0.398842E-05   0.111111E-08   0.168676E-12   0.398842E-05   0.314241E-02
   412   0.230672E-09  -0.288564E-11   0.743258E-11   0.110637E-08  -0.288564E-11   0.286609E-11   0.479485E-12   0.168760E-12   0.743258E-11   0.479485E-12   0.257066E-07   0.398103E-05   0.110637E-08   0.168760E-12   0.398103E-05   0.314474E-02
   413   0.230705E-09  -0.312127E-11   0.735157E-11   0.110166E-08  -0.312127E-11   0.285714E-11   0.478313E-12   0.168809E-12   0.735157E-11   0.478313E-12   0.256199E-07   0.397367E-05   0.110166E-08   0.168809E-12   0.397367E-05   0.314708E-02
   414   0.230787E-09  -0.335440E-11   0.727140E-11   0.109698E-08  -0.335440E-11   0.284769E-11   0.477105E-12   0.168823E-12   0.727140E-11   0.477105E-12   0.255337E-07   0.396635E-05   0.109698E-08   0.168823E-12   0.396635E-05   0.314944E-02
   415   0.230917E-09  -0.358494E-11   0.719208E-11   0.109234E-08  -0.358494E-11   0.283774E-11   0.475862E-12   0.168801E-12   0.719208E-11   0.475862E-12   0.254478E-07   0.395907E-05   0.109234E-08   0.168801E-12   0.395907E-05   0.315180E-02
   416   0.231096E-09  -0.381281E-11   0.711359E-11   0.108773E-08  -0.381281E-11   0.282729E-11   0.474582E-12   0.168743E-12   0.711359E-11   0.474582E-12   0.253623E-07   0.395183E-05   0.108773E-08   0.168743E-12   0.395183E-05   0.315417E-02
   417   0.231322E-09  -0.403790E-11   0.703594E-11   0.108316E-08  -0.403790E-11   0.281636E-11   0.473265E-12   0.168651E-12   0.703594E-11   0.473265E-12   0.252772E-07   0.394463E-05   0.108316E-08   0.168651E-12   0.394463E-05   0.315655E-02
   418   0.231595E-09  -0.426015E-11   0.695911E-11   0.107861E-08  -0.426015E-11   0.280494E-11   0.471909E-12   0.168524E-12   0.695911E-11   0.471909E-12   0.251924E-07   0.393746E-05   0.107861E-08   0.168524E-12   0.393746E-05   0.315893E-02
   419   0.231913E-09  -0.447944E-11   0.688310E-11   0.107410E-08  -0.447944E-11   0.279303E-11   0.470514E-12   0.168361E-12   0.688310E-11   0.470514E-12   0.251081E-07   0.393033E-05   0.107410E-08   0.168361E-12   0.393033E-05   0.316132E-02
   420   0.232278E-09  -0.469570E-11   0.680791E-11   0.106962E-08  -0.469570E-11   0.278064E-11   0.469079E-12   0.168164E-12   0.680791E-11   0.469079E-12   0.250241E-07   0.392324E-05   0.106962E-08   0.168164E-12   0.392324E-05   0.316371E-02
   421   0.232688E-09  -0.490885E-11   0.673352E-11   0.106516E-08  -0.490885E-11   0.276778E-11   0.467604E-12   0.167933E-12   0.673352E-11   0.467604E-12   0.249405E-07   0.391618E-05   0.106516E-08   0.167933E-12   0.391618E-05   0.316611E-02
   422   0.233141E-09  -0.511877E-11   0.665995E-11   0.106074E-08  -0.511877E-11   0.275445E-11   0.466087E-12   0.167666E-12   0.665995E-11   0.466087E-12   0.248573E-07   0.390916E-05   0.106074E-08   0.167666E-12   0.390916E-05   0.316852E-02
   423   0.233638E-09  -0.532538E-11   0.658717E-11   0.105636E-08  -0.532538E-11   0.274064E-11   0.464527E-12   0.167366E-12   0.658717E-11   0.464527E-12   0.247745E-07   0.390218E-05   0.105636E-08   0.167366E-12   0.390218E-05   0.317092E-02
   424   0.234178E-09  -0.552862E-11   0.651518E-11   0.105200E-08  -0.552862E-11   0.272637E-11   0.462924E-12   0.167031E-12   0.651518E-11   0.462924E-12   0.246920E-07   0.389524E-05   0.105200E-08   0.167031E-12   0.389524E-05   0.317333E-02
   425   0.234760E-09  -0.572839E-11   0.644399E-11   0.104767E-08  -0.572839E-11   0.271165E-11   0.461278E-12   0.166662E-12   0.644399E-11   0.461278E-12   0.246099E-07   0.388833E-05   0.104767E-08   0.166662E-12   0.388833E-05   0.317574E-02
   426   0.235383E-09  -0.592466E-11   0.637357E-11   0.104337E-08  -0.592466E-11   0.269648E-11   0.459586E-12   0.166260E-12   0.637357E-11   0.459586E-12   0.245281E-07   0.388145E-05   0.104337E-08   0.166260E-12   0.388145E-05   0.317815E-02
   427   0.236045E-09  -0.611735E-11   0.630394E-11   0.103910E-08  -0.611735E-11   0.268088E-11   0.457849E-12   0.165823E-12   0.630394E-11   0.457849E-12   0.244468E-07   0.387462E-05   0.103910E-08   0.165823E-12   0.387462E-05   0.318055E-02
   428   0.236747E-09  -0.630640E-11   0.623508E-11   0.103486E-08  -0.630640E-11   0.266487E-11   0.456068E-12   0.165353E-12   0.623508E-11   0.456068E-12   0.243657E-07   0.386781E-05   0.103486E-08   0.165353E-12   0.386781E-05   0.318296E-02
   429   0.237486E-09  -0.649177E-11   0.616699E-11   0.103064E-08  -0.649177E-11   0.264844E-11   0.454245E-12   0.164852E-12   0.616699E-11   0.454245E-12   0.242851E-07   0.386105E-05   0.103064E-08   0.164852E-12   0.386105E-05   0.318537E-02
   430   0.238262E-09  -0.667336E-11   0.609966E-11   0.102646E-08  -0.667336E-11   0.263160E-11   0.452380E-12   0.164318E-12   0.609966E-11   0.452380E-12   0.242048E-07   0.385431E-05   0.102646E-08   0.164318E-12   0.385431E-05   0.318777E-02
   431   0.239074E-09  -0.685115E-11   0.603309E-11   0.102230E-08  -0.685115E-11   0.261438E-11   0.450476E-12   0.163755E-12   0.603309E-11   0.450476E-12   0.241248E-07   0.384761E-05   0.102230E-08   0.163755E-12   0.384761E-05   0.319016E-02
   432   0.239921E-09  -0.702506E-11   0.596727E-11   0.101817E-08  -0.702506E-11   0.259677E-11   0.448534E-12   0.163161E-12   0.596727E-11   0.448534E-12   0.240452E-07   0.384095E-05   0.101817E-08   0.163161E-12   0.384095E-05   0.319256E-02
   433   0.240804E-09  -0.719501E-11   0.590221E-11   0.101407E-08  -0.719501E-11   0.257879E-11   0.446556E-12   0.162539E-12   0.590221E-11   0.446556E-12   0.239660E-07   0.383431E-05   0.101407E-08   0.162539E-12   0.383431E-05   0.319494E-02
   434   0.241719E-09  -0.736097E-11   0.583789E-11   0.101000E-08  -0.736097E-11   0.256045E-11   0.444542E-12   0.161888E-12   0.583789E-11   0.444542E-12   0.238871E-07   0.382771E-05   0.101000E-08   0.161888E-12   0.382771E-05   0.319732E-02
   435   0.242668E-09  -0.752285E-11   0.577430E-11   0.100595E-08  -0.752285E-11   0.254174E-11   0.442495E-12   0.161210E-12   0.577430E-11   0.442495E-12   0.238085E-07   0.382114E-05   0.100595E-08   0.161210E-12   0.382114E-05   0.319970E-02
   436   0.243649E-09  -0.768060E-11   0.571146E-11   0.100193E-08  -0.768060E-11   0.252268E-11   0.440417E-12   0.160506E-12   0.571146E-11   0.440417E-12   0.237303E-07   0.381461E-05   0.100193E-08   0.160506E-12   0.381461E-05   0.320206E-02
   437   0.244662E-09  -0.783416E-11   0.564934E-11   0.997937E-09  -0.783416E-11   0.250328E-11   0.438308E-12   0.159776E-12   0.564934E-11   0.438308E-12   0.236525E-07   0.380810E-05   0.997937E-09   0.159776E-12   0.380810E-05   0.320442E-02
   438   0.245706E-09  -0.798347E-11   0.558795E-11   0.993968E-09  -0.798347E-11   0.248354E-11   0.436170E-12   0.159021E-12   0.558795E-11   0.436170E-12   0.235750E-07   0.380162E-05   0.993968E-09   0.159021E-12   0.380162E-05   0.320677E-02
   439   0.246781E-09  -0.812846E-11   0.552728E-11   0.990025E-09  -0.812846E-11   0.246348E-11   0.434005E-12   0.158242E-12   0.552728E-11   0.434005E-12   0.234978E-07   0.379517E-05   0.990025E-09   0.158242E-12   0.379517E-05   0.320910E-02
   440   0.247884E-09  -0.826910E-11   0.546733E-11   0.986107E-09  -0.826910E-11   0.244310E-11   0.431814E-12   0.157440E-12   0.546733E-11   0.431814E-12   0.234210E-07   0.378875E-05   0.986107E-09   0.157440E-12   0.378875E-05   0.321143E-02
   441   0.249015E-09  -0.840535E-11   0.540809E-11   0.982214E-09  -0.840535E-11   0.242241E-11   0.429599E-12   0.156615E-12   0.540809E-11   0.429599E-12   0.233445E-07   0.378236E-05   0.982214E-09   0.156615E-12   0.378236E-05   0.321374E-02
   442   0.250171E-09  -0.853715E-11   0.534955E-11   0.978346E-09  -0.853715E-11   0.240143E-11   0.427361E-12   0.155769E-12   0.534955E-11   0.427361E-12   0.232683E-07   0.377600E-05   0.978346E-09   0.155769E-12   0.377600E-05   0.321604E-02
   443   0.251354E-09  -0.866446E-11   0.529171E-11   0.974502E-09  -0.866446E-11   0.238017E-11   0.425102E-12   0.154902E-12   0.529171E-11   0.425102E-12   0.231925E-07   0.376966E-05   0.974502E-09   0.154902E-12   0.376966E-05   0.321833E-02
   444   0.252560E-09  -0.878723E-11   0.523458E-11   0.970682E-09  -0.878723E-11   0.235865E-11   0.422823E-12   0.154015E-12   0.523458E-11   0.422823E-12   0.231170E-07   0.376335E-05   0.970682E-09   0.154015E-12   0.376335E-05   0.322060E-02
   445   0.253789E-09  -0.890543E-11   0.517813E-11   0.966886E-09  -0.890543E-11   0.233685E-11   0.420526E-12   0.153109E-12   0.517813E-11   0.420526E-12   0.230418E-07   0.375707E-05   0.966886E-09   0.153109E-12   0.375707E-05   0.322286E-02
   446   0.255039E-09  -0.901901E-11   0.512237E-11   0.963113E-09  -0.901901E-11   0.231481E-11   0.418213E-12   0.152185E-12   0.512237E-11   0.418213E-12   0.229670E-07   0.375081E-05   0.963113E-09   0.152185E-12   0.375081E-05   0.322510E-02
   447   0.256311E-09  -0.912797E-11   0.506729E-11   0.959363E-09  -0.912797E-11   0.229253E-11   0.415885E-12   0.151243E-12   0.506729E-11   0.415885E-12   0.228925E-07   0.374458E-05   0.959363E-09   0.151243E-12   0.374458E-05   0.322733E-02
   448   0.257604E-09  -0.923228E-11   0.501289E-11   0.955635E-09  -0.923228E-11   0.227003E-11   0.413543E-12   0.150285E-12   0.501289E-11   0.413543E-12   0.228183E-07   0.373838E-05   0.955635E-09   0.150285E-12   0.373838E-05   0.322953E-02
   449   0.258916E-09  -0.933192E-11   0.495917E-11   0.951931E-09  -0.933192E-11   0.224733E-11   0.411189E-12   0.149310E-12   0.495917E-11   0.411189E-12   0.227444E-07   0.373219E-05   0.951931E-09   0.149310E-12   0.373219E-05   0.323172E-02
   450   0.260248E-09  -0.942688E-11   0.490611E-11   0.948248E-09  -0.942688E-11   0.222441E-11   0.408825E-12   0.148321E-12   0.490611E-11   0.408825E-12   0.226709E-07   0.372604E-05   0.948248E-09   0.148321E-12   0.372604E-05   0.323389E-02
   451   0.261598E-09  -0.951713E-11   0.485372E-11   0.944587E-09  -0.951713E-11   0.220131E-11   0.406452E-12   0.147317E-12   0.485372E-11   0.406452E-12   0.225976E-07   0.371990E-05   0.944587E-09   0.147317E-12   0.371990E-05   0.323604E-02
   452   0.262967E-09  -0.960265E-11   0.480198E-11   0.940948E-09  -0.960265E-11   0.217803E-11   0.404071E-12   0.146300E-12   0.480198E-11   0.404071E-12   0.225247E-07   0.371379E-05   0.940948E-09   0.146300E-12   0.371379E-05   0.323816E-02
   453   0.264352E-09  -0.968340E-11   0.475090E-11   0.937330E-09  -0.968340E-11   0.215459E-11   0.401682E-12   0.145271E-12   0.475090E-11   0.401682E-12   0.224521E-07   0.370770E-05   0.937330E-09   0.145271E-12   0.370770E-05   0.324027E-02
   454   0.265753E-09  -0.975937E-11   0.470049E-11   0.933733E-09  -0.975937E-11   0.213100E-11   0.399284E-12   0.144229E-12   0.470049E-11   0.399284E-12   0.223798E-07   0.370163E-05   0.933733E-09   0.144229E-12   0.370163E-05   0.324235E-02
   455   0.267167E-09  -0.983052E-11   0.465073E-11   0.930157E-09  -0.983052E-11   0.210727E-11   0.396877E-12   0.143177E-12   0.465073E-11   0.396877E-12   0.223079E-07   0.369558E-05   0.930157E-09   0.143177E-12   0.369558E-05   0.324442E-02
   456   0.268594E-09  -0.989683E-11   0.460164E-11   0.926601E-09  -0.989683E-11   0.208341E-11   0.394461E-12   0.142114E-12   0.460164E-11   0.394461E-12   0.222362E-07   0.368955E-05   0.926601E-09   0.142114E-12   0.368955E-05   0.324646E-02
   457   0.270033E-09  -0.995827E-11   0.455321E-11   0.923066E-09  -0.995827E-11   0.205943E-11   0.392034E-12   0.141042E-12   0.455321E-11   0.392034E-12   0.221649E-07   0.368354E-05   0.923066E-09   0.141042E-12   0.368354E-05   0.324848E-02
   458   0.271482E-09  -0.100148E-10   0.450544E-11   0.919551E-09  -0.100148E-10   0.203534E-11   0.389596E-12   0.139962E-12   0.450544E-11   0.389596E-12   0.220938E-07   0.367756E-05   0.919551E-09   0.139962E-12   0.367756E-05   0.325047E-02
   459   0.272938E-09  -0.100664E-10   0.445833E-11   0.916056E-09  -0.100664E-10   0.201117E-11   0.387146E-12   0.138873E-12   0.445833E-11   0.387146E-12   0.220231E-07   0.367159E-05   0.916056E-09   0.138873E-12   0.367159E-05   0.325245E-02
   460   0.274404E-09  -0.101132E-10   0.441189E-11   0.912580E-09  -0.101132E-10   0.198691E-11   0.384684E-12   0.137778E-12   0.441189E-11   0.384684E-12   0.219527E-07   0.366564E-05   0.912580E-09   0.137778E-12   0.366564E-05   0.325440E-02
   461   0.275876E-09  -0.101549E-10   0.436612E-11   0.909124E-09  -0.101549E-10   0.196258E-11   0.382210E-12   0.136676E-12   0.436612E-11   0.382210E-12   0.218825E-07   0.365971E-05   0.909124E-09   0.136676E-12   0.365971E-05   0.325633E-02
   462   0.277357E-09  -0.101920E-10   0.432101E-11   0.905687E-09  -0.101920E-10   0.193821E-11   0.379722E-12   0.135569E-12   0.432101E-11   0.379722E-12   0.218127E-07   0.365380E-05   0.905687E-09   0.135569E-12   0.365380E-05   0.325823E-02
   463   0.278842E-09  -0.102241E-10   0.427657E-11   0.902270E-09  -0.102241E-10   0.191381E-11   0.377220E-12   0.134457E-12   0.427657E-11   0.377220E-12   0.217432E-07   0.364791E-05   0.902270E-09   0.134457E-12   0.364791E-05   0.326011E-02
   464   0.280335E-09  -0.102514E-10   0.423279E-11   0.898871E-09  -0.102514E-10   0.188939E-11   0.374703E-12   0.133342E-12   0.423279E-11   0.374703E-12   0.216740E-07   0.364203E-05   0.898871E-09   0.133342E-12   0.364203E-05   0.326197E-02
   465   0.281832E-09  -0.102740E-10   0.418969E-11   0.895491E-09  -0.102740E-10   0.186496E-11   0.372172E-12   0.132224E-12   0.418969E-11   0.372172E-12   0.216051E-07   0.363617E-05   0.895491E-09   0.132224E-12   0.363617E-05   0.326381E-02
   466   0.283335E-09  -0.102918E-10   0.414725E-11   0.892129E-09  -0.102918E-10   0.184054E-11   0.369624E-12   0.131103E-12   0.414725E-11   0.369624E-12   0.215364E-07   0.363033E-05   0.892129E-09   0.131103E-12   0.363033E-05   0.326562E-02
   467   0.284841E-09  -0.103048E-10   0.410548E-11   0.888785E-09  -0.103048E-10   0.181615E-11   0.367060E-12   0.129981E-12   0.410548E-11   0.367060E-12   0.214681E-07   0.362450E-05   0.888785E-09   0.129981E-12   0.362450E-05   0.326741E-02
